# LAMMPS data file written by OVITO Pro 3.15.4

2669 atoms
498 bonds
1 atom types
10 bond types

20.0 0.0 0.0 avec
0.0 20.0 0.0 bvec
0.0 0.0 60.0 cvec
0.0 0.0 0.0 abc origin

Atoms  # sphere

95 1 1.0 0.0 4.87112 13.2382 0.499951 0 0 0
241 1 1.0 0.0 9.35083 13.1917 0.499934 0 0 0
39 1 1.0 0.0 10.3206 13.4358 0.499991 0 0 0
55 1 1.0 0.0 12.5836 13.5168 0.499836 0 0 0
135 1 1.0 0.0 14.3895 12.9837 0.499995 0 0 0
84 1 1.0 0.0 17.3372 13.0796 0.499953 0 0 0
53 1 1.0 0.0 18.3636 13.1205 0.499946 0 0 0
166 1 1.0 0.0 1.06424 13.676 0.499905 0 0 0
165 1 1.0 0.0 2.00097 14.026 0.499955 0 0 0
482 1 1.0 0.0 3.71632 13.6087 0.499985 0 0 0
224 1 1.0 0.0 6.28938 13.8866 0.499898 0 0 0
191 1 1.0 0.0 7.47428 13.685 0.499976 0 0 0
304 1 1.0 0.0 8.51605 13.7434 0.499994 0 0 0
54 1 1.0 0.0 11.8947 14.2262 0.648549 0 0 0
65 1 1.0 0.0 13.5826 13.6023 0.499979 0 0 0
327 1 1.0 0.0 14.541 13.9724 0.499968 0 0 0
561 1 1.0 0.0 15.5196 14.1782 0.499995 0 0 0
136 1 1.0 0.0 16.5087 13.6395 0.499892 0 0 0
398 1 1.0 0.0 17.8161 13.9574 0.499978 0 0 0
78 1 1.0 0.0 19.2761 13.801 0.499993 0 0 0
276 1 1.0 0.0 0.56585 14.543 0.49999 0 0 0
916 1 1.0 0.0 1.49735 14.9086 0.499958 0 0 0
110 1 1.0 0.0 2.95061 14.3391 0.499852 0 0 0
121 1 1.0 0.0 4.35328 14.5496 0.499914 0 0 0
190 1 1.0 0.0 5.32727 14.2972 0.499882 0 0 0
625 1 1.0 0.0 7.19772 14.6352 0.643953 0 0 0
321 1 1.0 0.0 8.18572 14.691 0.49997 0 0 0
142 1 1.0 0.0 9.75708 14.3442 0.499932 0 0 0
288 1 1.0 0.0 12.8242 14.5636 0.499923 0 0 0
207 1 1.0 0.0 13.8191 14.6643 0.499951 0 0 0
341 1 1.0 0.0 14.7752 14.974 0.499973 0 0 0
535 1 1.0 0.0 17.0414 14.5896 0.499964 0 0 0
423 1 1.0 0.0 18.6246 14.5597 0.499968 0 0 0
76 1 1.0 0.0 19.5973 14.7918 0.499984 -1 0 0
247 1 1.0 0.0 3.55075 15.1472 0.499995 0 0 0
481 1 1.0 0.0 4.43562 15.6227 0.499995 0 0 0
